id,name,year,Przestępstwa ogółem,Przestępstwa o charakterze kryminalnym,Przestępstwa o charakterze gospodarczym,Przestępstwa przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji - drogowe,Przestępstwa przeciwko życiu i zdrowiu,Przestępstwa przeciwko mieniu,"Przestępstwa przeciwko wolności, wolności sumienia, wolności seksualnej i obyczajności razem",Przestępstwa przeciwko rodzinie i opiece,Przestępstwa przeciwko bezpieczeństwu powszechnemu i bezpieczeństwu w komunikacji razem,Wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję - ogółem
23216308000,Powiat kołobrzeski,2021,1911,1285,363,190,47,853,189,100,202,71.8
23216308000,Powiat kołobrzeski,2022,1626,1164,189,197,18,884,69,78,219,63.6
23216308000,Powiat kołobrzeski,2023,1795,1070,515,129,23,855,46,90,143,71.3
23216309000,Powiat koszaliński,2013,1431,962,37,366,43,672,27,24,367,72.3
23216309000,Powiat koszaliński,2014,1457,1040,87,245,40,735,37,23,248,68.8
23216309000,Powiat koszaliński,2015,1116,774,36,199,35,608,41,16,236,63.4
23216309000,Powiat koszaliński,2016,1031,670,80,193,24,519,33,20,213,68.2
23216309000,Powiat koszaliński,2017,1003,688,63,170,26,440,23,19,189,70.8
23216309000,Powiat koszaliński,2018,1165,773,147,182,32,556,46,78,191,69.8
23216309000,Powiat koszaliński,2019,1041,780,36,177,26,496,48,89,186,69.9
23216309000,Powiat koszaliński,2020,881,610,62,157,23,447,27,74,170,67.2
23216309000,Powiat koszaliński,2021,960,652,59,200,28,431,30,60,209,67.5
23216309000,Powiat koszaliński,2022,1490,703,582,159,27,604,40,68,164,76.7
23216309000,Powiat koszaliński,2023,1082,652,245,135,26,642,37,55,137,67.5
23216313000,Powiat sławieński,2013,1206,776,82,296,39,581,53,32,302,68.6
23216313000,Powiat sławieński,2014,814,505,94,158,30,370,34,39,165,71.6
23216313000,Powiat sławieński,2015,788,507,64,150,24,372,15,24,162,69.6
23216313000,Powiat sławieński,2016,747,460,95,130,20,362,37,14,145,70.8
23216313000,Powiat sławieński,2017,748,478,69,142,25,292,30,51,159,76.9
23216313000,Powiat sławieński,2018,844,565,109,122,17,340,44,107,130,73.6
23216313000,Powiat sławieński,2019,929,670,75,128,22,384,45,100,137,73.9
23216313000,Powiat sławieński,2020,915,666,114,99,30,407,54,94,107,74.6
23216313000,Powiat sławieński,2021,965,624,147,147,18,408,50,106,157,75.7
23216313000,Powiat sławieński,2022,1026,610,153,204,14,383,40,92,214,77.5
23216313000,Powiat sławieński,2023,758,490,75,146,14,310,36,81,157,74.9
23216361000,Powiat m. Koszalin,2013,3864,2455,979,315,102,2308,83,52,319,72.0
23216361000,Powiat m. Koszalin,2014,3434,2417,681,226,75,2157,103,38,226,68.3
23216361000,Powiat m. Koszalin,2015,3063,2046,670,223,56,2022,78,29,253,69.1
23216361000,Powiat m. Koszalin,2016,2754,1734,611,200,47,1628,77,14,282,74.1
23216361000,Powiat m. Koszalin,2017,3081,1962,745,214,60,2013,63,28,258,76.0
23216361000,Powiat m. Koszalin,2018,2331,1754,254,187,41,1354,81,68,238,71.6
23216361000,Powiat m. Koszalin,2019,2140,1532,305,215,51,1296,76,55,235,69.8
23216361000,Powiat m. Koszalin,2020,1885,1355,281,179,40,1158,56,52,195,68.3
23216361000,Powiat m. Koszalin,2021,2943,1797,812,214,43,1886,74,55,230,74.0
23216361000,Powiat m. Koszalin,2022,2273,1695,221,233,44,1351,78,66,249,64.5
23216361000,Powiat m. Koszalin,2023,2507,1702,556,138,52,1725,76,49,154,68.7
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2002,15610,12126,899,2112,508,8995,794,538,2136,64.6
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2003,15005,11341,954,2243,462,8388,647,472,2297,62.1
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2004,14717,11155,957,2099,442,8745,646,416,2115,60.2
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2005,14760,10698,1514,2009,423,8307,562,464,2028,64.4
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2006,14153,9215,1542,2810,349,6955,527,347,2826,68.6
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2007,14138,7990,2281,3109,381,6052,495,297,3132,77.0
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2008,12694,7633,1267,3105,429,5111,574,352,3130,77.9
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2009,13573,7806,1710,3357,341,5592,634,376,3372,79.6
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2010,13815,8596,1255,2970,426,6207,672,402,2980,79.9
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2011,14557,9229,1603,2935,452,6408,743,381,2937,78.5
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2012,13418,8525,1478,2574,380,6274,696,345,2585,79.4
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2013,11073,7138,1241,2190,267,5168,599,242,2196,74.8
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2014,10108,6095,2215,1216,219,5338,408,253,1232,75.6
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2015,9094,5369,2025,1103,218,3861,363,194,1199,77.6
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2016,6887,4520,878,916,235,3229,448,188,1065,74.4
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2017,7699,4909,1341,977,231,2905,399,335,1089,80.8
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2018,9382,5365,2720,906,215,3132,432,1170,1004,84.4
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2019,8581,5738,1339,1087,223,2893,536,1016,1187,81.5
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2020,8847,5917,1618,863,194,3984,512,823,929,81.2
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2021,9049,5459,2104,995,183,3347,469,828,1075,80.7
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2022,7578,5015,1109,958,167,3363,421,709,1028,76.6
23216400000,PODREGION SZCZECINECKO-PYRZYCKI,2023,7060,4653,1117,761,152,2940,423,690,828,75.5
23216402000,Powiat choszczeński,2013,1498,1032,90,299,43,494,194,37,300,83.1
23216402000,Powiat choszczeński,2014,1295,645,461,126,19,778,78,30,128,82.6
23216402000,Powiat choszczeński,2015,1558,611,768,123,22,294,73,24,130,89.1
23216402000,Powiat choszczeński,2016,953,611,133,110,24,309,105,32,123,82.7
23216402000,Powiat choszczeński,2017,1099,579,332,107,32,396,67,43,117,85.1
23216402000,Powiat choszczeński,2018,2432,805,1517,83,36,351,105,183,87,93.4
23216402000,Powiat choszczeński,2019,1107,706,281,96,36,335,111,163,102,85.5
23216402000,Powiat choszczeński,2020,1990,1501,392,69,34,1205,83,128,72,91.2
23216402000,Powiat choszczeński,2021,1761,717,919,98,31,521,83,133,102,88.1
23216402000,Powiat choszczeński,2022,885,620,150,77,22,409,78,115,84,74.8
23216402000,Powiat choszczeński,2023,899,591,212,61,23,325,55,114,63,78.6
23216403000,Powiat drawski,2013,1370,867,78,334,38,598,49,36,334,71.7
23216403000,Powiat drawski,2014,1690,895,539,175,50,1021,57,39,180,80.8
23216403000,Powiat drawski,2015,1192,665,259,163,51,609,42,28,183,74.5
23216403000,Powiat drawski,2016,1010,637,172,118,24,551,37,29,151,72.5
23216403000,Powiat drawski,2017,920,630,102,118,43,400,57,50,143,75.8
23216403000,Powiat drawski,2018,1222,763,259,121,33,567,62,170,140,77.7
23216403000,Powiat drawski,2019,1124,869,59,140,28,489,79,157,155,73.3
23216403000,Powiat drawski,2020,1141,787,142,151,21,495,68,120,164,71.6
23216403000,Powiat drawski,2021,1198,852,85,159,18,511,78,126,175,72.2
23216403000,Powiat drawski,2022,1211,823,112,180,22,486,61,105,190,77.0
23216403000,Powiat drawski,2023,1116,763,109,147,19,417,44,87,166,77.8
23216410000,Powiat myśliborski,2013,1906,1319,227,309,36,1050,59,41,310,64.9
23216410000,Powiat myśliborski,2014,1460,1097,125,187,39,813,55,55,188,66.2
23216410000,Powiat myśliborski,2015,1677,1208,207,174,33,775,67,38,191,76.1
23216410000,Powiat myśliborski,2016,1117,799,93,151,42,577,74,27,171,70.3
23216410000,Powiat myśliborski,2017,1259,945,111,138,51,511,52,76,152,77.9
23216410000,Powiat myśliborski,2018,1394,1055,137,141,20,466,71,195,162,84.1
23216410000,Powiat myśliborski,2019,1852,1148,456,176,39,445,94,181,186,86.7
23216410000,Powiat myśliborski,2020,1307,950,160,131,36,503,102,116,143,80.4
23216410000,Powiat myśliborski,2021,1281,929,88,185,33,477,89,140,203,79.0
23216410000,Powiat myśliborski,2022,686,498,38,98,16,217,61,74,106,80.8
23216410000,Powiat myśliborski,2023,1079,790,98,101,40,480,59,96,107,74.0
23216412000,Powiat pyrzycki,2013,893,555,106,195,25,338,62,27,197,77.6
23216412000,Powiat pyrzycki,2014,721,430,144,101,13,290,40,17,101,86.0
23216412000,Powiat pyrzycki,2015,547,329,109,79,12,240,26,16,86,82.1
23216412000,Powiat pyrzycki,2016,501,340,69,67,20,202,47,13,73,82.4
23216412000,Powiat pyrzycki,2017,679,442,121,86,19,248,45,32,96,85.8
23216412000,Powiat pyrzycki,2018,689,416,167,74,24,279,36,96,84,86.4
23216412000,Powiat pyrzycki,2019,730,529,49,94,23,183,83,130,102,88.4
23216412000,Powiat pyrzycki,2020,666,477,46,80,24,184,71,99,89,84.0
23216412000,Powiat pyrzycki,2021,759,537,89,82,20,205,60,93,86,84.6
23216412000,Powiat pyrzycki,2022,1093,545,324,146,16,597,26,59,152,83.2
23216412000,Powiat pyrzycki,2023,593,433,39,80,8,214,65,81,84,76.1
23216415000,Powiat szczecinecki,2013,1500,894,199,310,34,707,43,14,310,81.7
23216415000,Powiat szczecinecki,2014,1229,743,210,161,35,567,45,18,163,75.8
23216415000,Powiat szczecinecki,2015,1204,662,298,165,28,686,33,18,170,77.8
23216415000,Powiat szczecinecki,2016,963,572,165,143,26,499,31,17,168,78.6
23216415000,Powiat szczecinecki,2017,1005,622,158,164,21,454,48,26,186,82.0
23216415000,Powiat szczecinecki,2018,1086,637,219,168,17,461,35,129,183,84.1
23216415000,Powiat szczecinecki,2019,1002,635,156,160,16,456,36,78,172,80.3
23216415000,Powiat szczecinecki,2020,975,641,111,141,27,426,41,78,153,82.7
23216415000,Powiat szczecinecki,2021,1010,621,164,137,23,464,31,59,151,81.2
23216415000,Powiat szczecinecki,2022,876,546,167,114,12,394,42,90,127,70.5
23216415000,Powiat szczecinecki,2023,976,580,229,102,22,509,45,50,108,78.9
23216416000,Powiat świdwiński,2013,1359,869,179,270,36,653,63,18,271,73.9
23216416000,Powiat świdwiński,2014,1230,722,219,190,29,562,62,36,190,72.1
23216416000,Powiat świdwiński,2015,1159,698,207,159,23,451,56,29,170,76.3
23216416000,Powiat świdwiński,2016,887,581,92,131,28,420,61,19,146,72.3
23216416000,Powiat świdwiński,2017,1017,716,58,178,13,282,22,19,186,84.0
23216416000,Powiat świdwiński,2018,919,576,143,142,28,274,44,102,150,84.2
23216416000,Powiat świdwiński,2019,1089,726,70,227,23,238,47,88,241,86.4
23216416000,Powiat świdwiński,2020,821,545,108,115,14,308,48,90,121,76.6
23216416000,Powiat świdwiński,2021,876,625,115,88,22,414,45,88,94,79.8
23216416000,Powiat świdwiński,2022,676,499,28,94,26,286,41,75,103,67.9
23216416000,Powiat świdwiński,2023,653,444,85,75,9,264,41,90,83,73.2
23216417000,Powiat wałecki,2013,1473,902,263,264,31,810,48,32,265,75.1
23216417000,Powiat wałecki,2014,1438,750,433,201,15,898,36,19,204,76.1
23216417000,Powiat wałecki,2015,863,541,123,148,24,423,31,9,164,69.9
23216417000,Powiat wałecki,2016,784,513,104,108,28,403,36,14,128,67.6
23216417000,Powiat wałecki,2017,823,479,185,117,18,343,37,46,128,78.4
23216417000,Powiat wałecki,2018,913,600,175,102,22,458,23,145,113,74.9
23216417000,Powiat wałecki,2019,952,636,180,102,24,432,42,126,111,71.5
23216417000,Powiat wałecki,2020,1096,524,433,100,19,634,42,86,100,79.1
23216417000,Powiat wałecki,2021,1134,615,340,133,16,483,33,111,138,77.0
23216417000,Powiat wałecki,2022,773,550,66,104,13,335,34,72,109,76.6
23216417000,Powiat wałecki,2023,1016,569,267,101,14,439,44,77,106,73.5
23216418000,Powiat łobeski,2013,1074,700,99,209,24,518,81,37,209,73.8
23216418000,Powiat łobeski,2014,1045,813,84,75,19,409,35,39,78,68.0
23216418000,Powiat łobeski,2015,894,655,54,92,25,383,35,32,105,70.4
23216418000,Powiat łobeski,2016,672,467,50,88,43,268,57,37,105,71.2
23216418000,Powiat łobeski,2017,897,496,274,69,34,271,71,43,81,78.1
23216418000,Powiat łobeski,2018,727,513,103,75,35,276,56,150,85,76.9
23216418000,Powiat łobeski,2019,725,489,88,92,34,315,44,93,118,75.3
23216418000,Powiat łobeski,2020,851,492,226,76,19,229,57,106,87,75.1
23216418000,Powiat łobeski,2021,1030,563,304,113,20,272,50,78,126,81.6
23216418000,Powiat łobeski,2022,1378,934,224,145,40,639,78,119,157,78.1
23216418000,Powiat łobeski,2023,728,483,78,94,17,292,70,95,111,70.2
23216500000,PODREGION MIASTO SZCZECIN,2002,24703,22072,983,1143,438,17895,646,426,1179,42.5
23216500000,PODREGION MIASTO SZCZECIN,2003,22608,20056,961,1040,365,17281,548,359,1092,42.3
23216500000,PODREGION MIASTO SZCZECIN,2004,22192,19255,1268,1104,402,16297,536,268,1156,43.0
23216500000,PODREGION MIASTO SZCZECIN,2005,21070,18058,1157,1155,376,14754,473,223,1204,47.8
23216500000,PODREGION MIASTO SZCZECIN,2006,17663,14435,1050,1571,317,11968,454,190,1599,49.1
23216500000,PODREGION MIASTO SZCZECIN,2007,16336,12941,1295,1520,449,10571,542,244,1544,51.3
23216500000,PODREGION MIASTO SZCZECIN,2008,14892,11751,1340,1300,347,9741,494,160,1331,50.6
23216500000,PODREGION MIASTO SZCZECIN,2009,16487,12935,1661,1383,316,10733,536,126,1407,55.1
23216500000,PODREGION MIASTO SZCZECIN,2010,18018,14506,1768,1252,369,11195,634,159,1281,60.4
23216500000,PODREGION MIASTO SZCZECIN,2011,17929,13999,2001,1215,361,10750,1938,190,1222,63.2
23216500000,PODREGION MIASTO SZCZECIN,2012,17887,14179,1875,1208,399,9439,1738,150,1219,62.1
23216500000,PODREGION MIASTO SZCZECIN,2013,14982,12088,1584,990,332,8958,1706,272,1015,61.0
23216500000,PODREGION MIASTO SZCZECIN,2014,13892,10353,2365,768,250,7847,1110,248,783,61.5
23216500000,PODREGION MIASTO SZCZECIN,2015,11966,8431,2466,659,285,6809,516,133,765,63.6
23216500000,PODREGION MIASTO SZCZECIN,2016,10753,7897,1764,653,202,6169,432,159,865,65.2
23216500000,PODREGION MIASTO SZCZECIN,2017,10484,8368,968,702,236,5017,1532,251,857,69.7
23216500000,PODREGION MIASTO SZCZECIN,2018,13663,10292,1509,792,232,5833,2803,353,894,73.6
23216500000,PODREGION MIASTO SZCZECIN,2019,22699,19528,1819,996,261,5705,12530,370,1094,85.1
23216500000,PODREGION MIASTO SZCZECIN,2020,10499,7657,1557,1013,258,5250,500,303,1080,70.4
23216500000,PODREGION MIASTO SZCZECIN,2021,12368,10110,937,1002,214,5549,2776,357,1102,73.1
23216500000,PODREGION MIASTO SZCZECIN,2022,10954,8786,992,854,206,6032,1240,385,933,68.1
23216500000,PODREGION MIASTO SZCZECIN,2023,11068,8319,1518,838,192,7021,658,245,925,70.5
23216562000,Powiat m. Szczecin,2013,14982,12088,1584,990,332,8958,1706,272,1015,61.0
23216562000,Powiat m. Szczecin,2014,13892,10353,2365,768,250,7847,1110,248,783,61.5
23216562000,Powiat m. Szczecin,2015,11966,8431,2466,659,285,6809,516,133,765,63.6
23216562000,Powiat m. Szczecin,2016,10753,7897,1764,653,202,6169,432,159,865,65.2
23216562000,Powiat m. Szczecin,2017,10484,8368,968,702,236,5017,1532,251,857,69.7
23216562000,Powiat m. Szczecin,2018,13663,10292,1509,792,232,5833,2803,353,894,73.6
23216562000,Powiat m. Szczecin,2019,22699,19528,1819,996,261,5705,12530,370,1094,85.1
23216562000,Powiat m. Szczecin,2020,10499,7657,1557,1013,258,5250,500,303,1080,70.4
23216562000,Powiat m. Szczecin,2021,12368,10110,937,1002,214,5549,2776,357,1102,73.1
23216562000,Powiat m. Szczecin,2022,10954,8786,992,854,206,6032,1240,385,933,68.1
23216562000,Powiat m. Szczecin,2023,11068,8319,1518,838,192,7021,658,245,925,70.5
23216600000,PODREGION SZCZECIŃSKI,2002,18102,14365,1108,2141,550,11271,693,490,2189,52.6
23216600000,PODREGION SZCZECIŃSKI,2003,16918,13194,995,2181,519,10828,564,339,2217,51.1
23216600000,PODREGION SZCZECIŃSKI,2004,16810,12879,986,2270,512,10552,566,309,2297,52.8
23216600000,PODREGION SZCZECIŃSKI,2005,16486,12204,996,2665,503,9724,493,335,2697,57.1
23216600000,PODREGION SZCZECIŃSKI,2006,16628,10979,1575,3223,543,8375,544,364,3260,65.1
23216600000,PODREGION SZCZECIŃSKI,2007,15669,9846,1713,3355,517,7098,555,355,3373,69.1
23216600000,PODREGION SZCZECIŃSKI,2008,14314,9164,1422,2924,556,6906,549,307,2957,70.3
23216600000,PODREGION SZCZECIŃSKI,2009,15820,9695,1547,3732,468,7244,655,390,3747,71.8
23216600000,PODREGION SZCZECIŃSKI,2010,17236,10894,2060,3252,534,8093,720,397,3266,73.1
23216600000,PODREGION SZCZECIŃSKI,2011,18134,12821,1132,3218,480,8869,821,387,3251,71.8
23216600000,PODREGION SZCZECIŃSKI,2012,16306,11086,1415,2916,462,8355,855,411,2934,70.5
23216600000,PODREGION SZCZECIŃSKI,2013,15197,10800,1312,2428,371,7954,695,458,2450,72.5
23216600000,PODREGION SZCZECIŃSKI,2014,10169,7417,773,1323,339,5177,470,414,1346,66.8
23216600000,PODREGION SZCZECIŃSKI,2015,10621,6701,2029,1174,307,4649,408,320,1279,71.3
23216600000,PODREGION SZCZECIŃSKI,2016,10552,7880,847,1189,302,4342,1844,325,1355,73.4
23216600000,PODREGION SZCZECIŃSKI,2017,8727,6064,946,1177,388,3753,458,484,1337,72.4
23216600000,PODREGION SZCZECIŃSKI,2018,10185,7089,1538,1030,356,4210,563,1280,1143,74.7
23216600000,PODREGION SZCZECIŃSKI,2019,10302,7503,989,1273,356,4255,736,1235,1382,73.3
23216600000,PODREGION SZCZECIŃSKI,2020,10320,7194,1378,1291,280,4777,676,982,1387,72.4
23216600000,PODREGION SZCZECIŃSKI,2021,10903,7462,1405,1435,252,4549,624,950,1550,72.7
23216600000,PODREGION SZCZECIŃSKI,2022,10622,7273,1387,1392,254,4534,668,828,1508,71.3
23216600000,PODREGION SZCZECIŃSKI,2023,9696,6884,1156,1032,235,4643,607,892,1116,69.8
23216604000,Powiat goleniowski,2013,2527,1770,141,445,87,1119,145,98,448,73.4
23216604000,Powiat goleniowski,2014,1763,1200,113,281,61,799,74,86,286,72.1
23216604000,Powiat goleniowski,2015,1522,998,158,216,54,624,50,74,234,72.0
23216604000,Powiat goleniowski,2016,1465,963,155,229,79,544,89,68,256,76.5
23216604000,Powiat goleniowski,2017,1623,1026,292,195,99,616,80,66,212,79.5
23216604000,Powiat goleniowski,2018,1950,1042,609,219,73,761,106,204,238,82.9
23216604000,Powiat goleniowski,2019,1871,1179,261,327,69,610,126,243,344,81.0
23216604000,Powiat goleniowski,2020,2009,1168,328,392,51,628,185,175,408,80.3
23216604000,Powiat goleniowski,2021,1981,1186,251,377,51,644,107,165,399,78.7
23216604000,Powiat goleniowski,2022,2048,1130,415,355,64,610,110,175,374,78.1
23216604000,Powiat goleniowski,2023,1715,1014,294,247,55,664,111,192,264,72.6
23216605000,Powiat gryficki,2013,1872,1294,116,356,74,855,119,79,359,70.5
23216605000,Powiat gryficki,2014,1470,1072,118,180,61,715,76,90,180,67.8
23216605000,Powiat gryficki,2015,1363,957,125,145,40,727,64,44,159,67.2
23216605000,Powiat gryficki,2016,1389,979,92,213,45,679,79,40,237,65.8
23216605000,Powiat gryficki,2017,1331,935,127,191,49,625,77,77,218,67.9
23216605000,Powiat gryficki,2018,1622,1207,170,147,55,718,66,251,169,69.1
23216605000,Powiat gryficki,2019,1603,1166,149,198,70,733,105,204,208,69.6
23216605000,Powiat gryficki,2020,1238,936,97,141,35,577,56,145,157,65.4
23216605000,Powiat gryficki,2021,1466,1055,105,210,51,673,61,128,229,67.9
23216605000,Powiat gryficki,2022,1727,1101,358,194,43,671,116,96,208,72.8
23216605000,Powiat gryficki,2023,1525,1040,260,126,27,791,57,104,135,71.3
23216606000,Powiat gryfiński,2013,2049,1415,231,347,51,993,134,105,350,72.7
23216606000,Powiat gryfiński,2014,1368,1030,77,183,55,671,86,67,184,67.6
23216606000,Powiat gryfiński,2015,1436,1061,100,168,43,685,102,53,183,69.5
23216606000,Powiat gryfiński,2016,1272,916,91,176,43,586,77,58,203,70.3
23216606000,Powiat gryfiński,2017,1386,958,149,174,70,485,92,131,212,77.1
23216606000,Powiat gryfiński,2018,1367,1010,139,157,46,419,94,302,170,78.6
23216606000,Powiat gryfiński,2019,1659,1226,169,172,58,588,129,293,188,75.4
23216606000,Powiat gryfiński,2020,1654,1202,175,192,44,658,116,223,213,76.2
23216606000,Powiat gryfiński,2021,1606,1081,253,172,30,685,108,208,197,73.2
23216606000,Powiat gryfiński,2022,1498,1076,172,166,40,644,98,204,177,71.0
23216606000,Powiat gryfiński,2023,1437,936,253,124,37,584,125,225,143,69.4
23216607000,Powiat kamieński,2013,1420,938,63,332,34,633,64,20,337,70.4
23216607000,Powiat kamieński,2014,1180,904,50,152,39,588,48,21,158,65.9
23216607000,Powiat kamieński,2015,1163,743,189,155,42,539,44,15,180,69.6
23216607000,Powiat kamieński,2016,1058,723,144,122,15,627,32,13,146,60.9
23216607000,Powiat kamieński,2017,841,614,45,125,47,414,41,15,145,60.0
23216607000,Powiat kamieński,2018,918,669,84,97,40,395,63,75,111,66.9
23216607000,Powiat kamieński,2019,1034,724,89,160,41,412,73,104,176,70.8
23216607000,Powiat kamieński,2020,1064,779,97,149,20,493,55,103,153,67.7
23216607000,Powiat kamieński,2021,1383,825,318,180,38,405,90,85,194,77.2
23216607000,Powiat kamieński,2022,969,700,56,156,27,462,63,45,181,67.7
23216607000,Powiat kamieński,2023,928,643,88,139,32,409,67,44,149,65.5
23216611000,Powiat policki,2013,2937,2523,119,240,24,2189,65,77,242,78.9
23216611000,Powiat policki,2014,1364,1051,82,151,29,738,60,78,153,68.7
23216611000,Powiat policki,2015,1337,1015,74,151,34,608,36,80,160,69.8
23216611000,Powiat policki,2016,1149,816,69,124,42,558,45,73,151,72.4
23216611000,Powiat policki,2017,988,717,67,134,41,451,38,93,160,77.0
23216611000,Powiat policki,2018,1452,999,228,110,37,558,61,212,131,78.4
23216611000,Powiat policki,2019,1133,916,63,107,20,539,65,160,122,73.7
23216611000,Powiat policki,2020,1000,752,105,111,28,485,62,153,121,73.7
23216611000,Powiat policki,2021,1250,916,116,173,18,577,58,141,185,74.7
23216611000,Powiat policki,2022,1112,874,30,144,21,504,62,128,171,72.0
23216611000,Powiat policki,2023,1063,859,54,97,23,563,68,118,113,71.8
23216614000,Powiat stargardzki,2013,3271,2042,595,488,63,1642,129,34,494,66.2
23216614000,Powiat stargardzki,2014,2007,1451,212,241,62,1113,73,31,246,57.0
23216614000,Powiat stargardzki,2015,2758,1171,1264,217,42,921,70,31,224,75.8
23216614000,Powiat stargardzki,2016,3238,2736,222,211,45,833,1490,46,230,82.4
23216614000,Powiat stargardzki,2017,1691,1165,218,228,57,736,91,80,243,70.6
23216614000,Powiat stargardzki,2018,1873,1400,235,183,63,895,118,181,196,71.1
23216614000,Powiat stargardzki,2019,1974,1470,223,192,68,925,163,173,211,69.2
23216614000,Powiat stargardzki,2020,2542,1682,553,213,73,1498,159,150,234,70.2
23216614000,Powiat stargardzki,2021,2231,1648,231,263,46,1063,156,174,274,68.6
23216614000,Powiat stargardzki,2022,2174,1520,257,281,42,993,157,142,296,71.4
23216614000,Powiat stargardzki,2023,2186,1701,149,226,34,1155,112,172,236,69.3
23216663000,Powiat m. Świnoujście,2013,1121,818,47,220,38,523,39,45,220,76.9
23216663000,Powiat m. Świnoujście,2014,1017,709,121,135,32,553,53,41,139,73.3
23216663000,Powiat m. Świnoujście,2015,1042,756,119,122,52,545,42,23,139,69.9
23216663000,Powiat m. Świnoujście,2016,981,747,74,114,33,515,32,27,132,69.1
23216663000,Powiat m. Świnoujście,2017,867,649,48,130,25,426,39,22,147,69.2
23216663000,Powiat m. Świnoujście,2018,1003,762,73,117,42,464,55,55,128,71.6
23216663000,Powiat m. Świnoujście,2019,1028,822,35,117,30,448,75,58,133,71.6
23216663000,Powiat m. Świnoujście,2020,813,675,23,93,29,438,43,33,101,67.4
23216663000,Powiat m. Świnoujście,2021,986,751,131,60,18,502,44,49,72,67.7
23216663000,Powiat m. Świnoujście,2022,1094,872,99,96,17,650,62,38,101,58.4
23216663000,Powiat m. Świnoujście,2023,842,691,58,73,27,477,67,37,76,65.8
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2002,159248,118030,12877,21699,3806,96384,6415,4590,22047,62.2
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2003,165882,123555,13337,23133,3605,100389,6189,4377,23593,62.8
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2004,167221,122943,15561,23408,3671,99277,6435,3837,23842,64.2
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2005,158138,112858,14795,25139,3363,89727,5829,3294,25434,65.1
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2006,152094,105606,15248,25517,3420,84157,5964,3624,25882,67.1
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2007,144565,102422,15633,20847,3644,82727,6185,3538,21130,67.8
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2008,134365,93146,15515,20989,3607,75417,5898,3298,21213,68.6
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2009,137394,96549,13817,21514,3628,74281,5919,4640,21694,68.6
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2010,144917,101224,19421,19170,3592,83034,5498,4328,19306,68.9
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2011,144687,102937,16965,19549,3680,81099,5696,3858,19733,69.3
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2012,145025,103560,18606,18293,3343,87322,6147,3301,18513,68.0
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2013,139694,99103,19204,16027,2959,80508,6675,3711,18126,67.7
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2014,106546,76866,16995,9367,2339,63637,4015,3154,9589,63.1
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2015,99322,71529,15837,8360,1873,60083,3659,2612,9240,61.4
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2016,94609,67965,14821,8007,1948,54546,3751,2429,9475,61.7
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2017,92629,63788,16922,7911,1974,50810,4081,3348,9210,66.2
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2018,92052,65283,15487,7380,1883,48666,3994,7213,8441,66.7
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2019,95547,65993,17263,7823,1772,50706,4439,5802,8705,67.3
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2020,90512,63847,14089,7765,1557,49690,4066,4977,8717,66.8
30000000000,MAKROREGION POŁUDNIOWO-ZACHODNI,2021,99100,65227,19634,8613,1513,54321,4151,4651,9704,66.1
